group_id,group_name,group_memo,group_create_time,member_count,max_member_count,remark_name,group_id,user_id,nickname,card,sex,age,area,level,qq_level,join_time,last_sent_time,title_expire_time,unfriendly,card_changeable,is_robot,shut_up_timestamp,role,title
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2478125985,哎，你谁啊？,哎，你谁啊？,unknown,0,,1,0,1613254750,1664596325,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2149923192,George,Glian_xiGua.zip（双击即可解压）,unknown,0,,3,0,1623938978,1707476748,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2703891938,实名上网小灰灰  ??~喵?,实名上网小灰灰  ??~喵?,unknown,0,,1,0,1595942517,1728310439,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3172773564,?,?,unknown,0,,1,0,1611543604,1613522221,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3522083545,波嗝嗝嗝,波嗝嗝嗝,unknown,0,,1,0,1658018394,1658031629,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1085859499,Zeta17,Zeta17,unknown,0,,5,0,1594613502,1684850758,0,False,True,False,0,member,Zeta17
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1721405977,遐想,遐想,unknown,0,,1,0,1643557852,1661869474,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2582792544,nunu,nunu,unknown,0,,1,0,1661942668,1662277697,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1298814037,代号：小黑子,代号：小黑子,unknown,0,,1,0,1669529576,1669530548,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3646921642,DKY千寻,DKY千寻,unknown,0,,1,0,1729875638,1729875638,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3561967159,川,川,unknown,0,,1,0,1669297582,1669297582,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1501938995,Leisure～(￣▽￣～)~,Leisure～(￣▽￣～)~,unknown,0,,1,0,1649151005,1688989929,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,326955572,Starsky,Starsky,unknown,0,,1,0,1627267965,1696264905,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3230909183,????,????,unknown,0,,1,0,1666001966,1666001966,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1617363092,我的世界【MC娱乐账号】,我的世界【MC娱乐账号】,unknown,0,,1,0,1670112966,1701146362,0,False,True,False,1670202050,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2856627046,病娇,病娇,unknown,0,,1,0,1668868795,1668868795,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2074200836,极被嫌弃无存在感の羊驼,极被嫌弃无存在感の羊驼,unknown,0,,5,0,1614002584,1734148451,0,False,True,False,0,member,绿帽之子
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3308498784,D.L,D.L,unknown,0,,1,0,1653884965,1658639607,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1357746048,楚隐霄,楚隐霄,unknown,0,,1,0,1700558404,1715935345,0,False,True,False,0,member,跑路的带恶人
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3478830488,啊旺旺,啊旺旺,unknown,0,,1,0,1667914553,1667914553,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,212362480,kenreri,kenreri,unknown,0,,1,0,1608472238,1674313866,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,488193797,~~,~~,unknown,0,,1,0,1668385084,1668385084,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3218036954,BEclR0Ck,BEclR0Ck,unknown,0,,1,0,1591659246,1710086242,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2841562052,?天格?,?天格?,unknown,0,,1,0,1658541270,1658541270,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2556849687,齐天大圣,齐天大圣,unknown,0,,1,0,1594977558,1628774530,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3122884930,。。。,。。。,unknown,0,,1,0,1658966027,1658966027,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2735346198,布吉犬~Butch dog,布吉犬~Butch dog,unknown,0,,1,0,1592659939,1598418816,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3394929276,特权privilege,特权privilege,unknown,0,,1,0,1657012905,1657503945,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1287224990,EightSquare1538,EightSquare1538,unknown,0,,1,0,1661770295,1662271631,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1677238770,嗨嗨害,嗨嗨害,unknown,0,,1,0,1625209413,1626535026,0,False,True,False,1626516637,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3140334753,川韶.,川韶.,unknown,0,,1,0,1604315740,1640966969,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1297707135,快乐琛,快乐琛,unknown,0,,1,0,1657089422,1657089429,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1028272470,?張?,?張?,unknown,0,,1,0,1672192714,1723170871,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,437369643,Q,Q,unknown,0,,1,0,1671373186,1671373186,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1686482689,千异界,千异界,unknown,0,,1,0,1682943839,1684073825,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2970575664,Is FISH,Is FISH,unknown,0,,1,0,1678171302,1678171302,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2632177944,千暮玉露,半仙儿,unknown,0,,1,0,1664796154,1690355369,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2522314951,ORAN PKIN,ORAN PKIN,unknown,0,,1,0,1629331011,1714821545,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,462678994,WALNUT,hl050802开学勿踢,unknown,0,,1,0,1660901374,1707994496,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1783953793,今天还好吗？,今天还好吗？,unknown,0,,1,0,1594301642,1599845226,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,448548320,哈兰超人,哈兰超人,unknown,0,,1,0,1640815643,1733717226,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1685234794,摆烂小黄鸡,摆烂小黄鸡,unknown,0,,1,0,1591280700,1689084401,0,False,True,False,0,member,厚土
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3139911289,Zeus,Zeus,unknown,0,,1,0,1670605181,1670605181,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3466173698,橙牛儿,橙牛儿,unknown,0,,1,0,1672987174,1672987174,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3452143977,千囚迷森,千囚迷森,unknown,0,,1,0,1657434012,1674284160,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3452323275,book肆意,book肆意,unknown,0,,1,0,1660910793,1666076433,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3384064636,潇,潇,unknown,0,,1,0,1662209347,1662209347,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1310904205,短梦,短梦,unknown,0,,1,0,1663522187,1663522187,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3028802363,海之言,海之言,unknown,0,,1,0,1626954630,1687311709,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1324683403,不一样的你,不一样的你,unknown,0,,1,0,1643156813,1643161810,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,936249247,嘉嘉嘉嘉嘉//,嘉嘉嘉嘉嘉//,unknown,0,,1,0,1610427477,1613524608,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,303538513,LGYS_坤,LGYS_坤,unknown,0,,1,0,1633330540,1727762523,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2719240836,The SAD,The SAD,unknown,0,,1,0,1618797155,1641439512,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3223565362,南山鹤.,南山鹤.,unknown,0,,1,0,1662549149,1662549149,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3296025177,焚天,焚天,unknown,0,,1,0,1671362486,1708010828,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2338930135,Hez000,Hez000,unknown,0,,1,0,1596283396,1701423070,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3500462757,哈哈哈,哈哈哈,unknown,0,,1,0,1670838310,1672219880,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1726133654,旺旺宝宝,旺旺宝宝,unknown,0,,1,0,1660807921,1661000611,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2718294538,Starjump,Starjump.Rocket Lake,unknown,0,,6,0,1592577803,1736416820,0,False,True,False,1611922356,owner,星星
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3432769484,JKSS,JKSS,unknown,0,,1,0,1667886439,1667886439,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2493044571,小智,小智,unknown,0,,1,0,1668784289,1669563917,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2326697411,爱上层楼,爱上层楼,unknown,0,,1,0,1657782140,1657782140,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3344953281,Adam,Adam,unknown,0,,1,0,1630122145,1668049174,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2242411050,北烟,北烟,unknown,0,,2,0,1594788326,1625480204,0,False,True,False,1624940347,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2838189319,八月,八月,unknown,0,,1,0,1652344947,1667479779,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1435686692,?  ? ?? ? ?? ?,?  ? ?? ? ?? ?,unknown,0,,1,0,1662529568,1690356279,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2124218277,蛋羹,kissleaf,unknown,0,,1,0,1614169658,1714485239,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,738789082,PriciL,PriciL,unknown,0,,1,0,1661317648,1718341734,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3353939896,巴格酱噗,比最,unknown,0,,3,0,1591278203,1701433595,0,False,True,False,0,member,命令方块
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3282908047,玖月啊,玖月啊,unknown,0,,1,0,1662046699,1662046730,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2107459880,一步之遥,一步之遥,unknown,0,,1,0,1660640553,1690355137,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,850358054,黑忺-_L7,别踢上学,unknown,0,,1,0,1602995946,1604057803,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1969319350,某浪,某浪,unknown,0,,1,0,1605191080,1607552105,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,241579195,超级小虎发大财?,超级小虎发大财?,unknown,0,,1,0,1661173382,1682422556,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3434714425,穗月红叶,穗月红叶,unknown,0,,1,0,1657637376,1657637376,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3376599110,已换号，找新号去,已换号，找新号去,unknown,0,,1,0,1673500282,1675227836,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2970150358,百花缭乱（沉迷狒版）,百花缭乱（沉迷狒版）,unknown,0,,1,0,1658210723,1682786487,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1376879343,萨布林,萨布林,unknown,0,,1,0,1672806550,1714226483,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,775516635,霖猫,很乖的猫猫,unknown,0,,3,0,1623329445,1732196518,0,False,True,False,1662641383,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,728051651,Atopos,Atopos,unknown,0,,1,0,1604795980,1648218029,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2021149641,？,？,unknown,0,,1,0,1624665013,1674355549,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3299438546,代桑DHR,代桑DHR,unknown,0,,1,0,1673201182,1726460495,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3514406934,花寻,花寻,unknown,0,,1,0,1657357449,1657357449,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3131195420,老鹰,老鹰,unknown,0,,1,0,1617885187,1619943553,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,917578091,养花人,养花人,unknown,0,,1,0,1679841131,1679841131,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2188512285,JMMD,JMMD,unknown,0,,1,0,1661071204,1671187656,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,211967515,车车车车车,车车车车车（开学の勿踢,unknown,0,,1,0,1660399792,1662196356,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,652986618,.,.,unknown,0,,1,0,1660535969,1660535969,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3463275584,影丹萧,影丹萧,unknown,0,,1,0,1649644678,1656571958,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1270844015,不知不觉。不再是？？,不知不觉。不再是？？,unknown,0,,1,0,1681095181,1681095181,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1769299513,aaaa,aaaa,unknown,0,,1,0,1708569207,1708569207,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3574972657,　,　,unknown,0,,1,0,1659512924,1659512924,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3197501383,茶,茶,unknown,0,,1,0,1657204793,1704038535,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3493824418,一顿能吃八碗大米饭,一顿能吃八碗大米饭,unknown,0,,1,0,1657948090,1674061521,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,617829274,筱,筱,unknown,0,,1,0,1675068445,1675068445,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3245315036,阿白呱瓜,阿白呱瓜,unknown,0,,1,0,1679102133,1727087898,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2279579201,心静自然凉,TitlingBaker670,unknown,0,,1,0,1603030561,1705380207,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,603746693,BAD BEN,BAD BEN,unknown,0,,1,0,1674479554,1674479554,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1683344349,维星兰?,维星兰?,unknown,0,,1,0,1628848374,1667136892,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2542646982,B7%j7/0,服务器bot,unknown,0,,3,0,1591278203,1693747967,0,False,True,False,1622694291,member,命令方块
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2372667746,必杀登龙剑,十年养老,unknown,0,,4,0,1615454591,1717911609,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,204454090,?,?,unknown,0,,1,0,1683548826,1683550899,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1113581992,陈.,陈.,unknown,0,,1,0,1653304532,1653395981,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,3207526004,十二,十二,unknown,0,,1,0,1660423509,1660490638,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1277821301,0.2℃,0.2℃,unknown,0,,1,0,1609988836,1727005289,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,807336334,小幽灵Ghosty,小幽灵Ghosty,unknown,0,,1,0,1610177740,1617284992,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2402486716,BCQ,BCQ,unknown,0,,1,0,1677304581,1677304581,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,191647439,白眼 boy,白眼 boy,unknown,0,,1,0,1610003760,1708187174,0,False,True,False,1674314153,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2327259849,就是就是,就是就是,unknown,0,,1,0,1668902885,1668902885,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1801478248,晴橙,晴橙,unknown,0,,1,0,1627557253,1726913140,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,2053657803,请叫我小作！,小作,unknown,0,,1,0,1629856928,1735225494,0,False,True,False,0,member,群受受
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1071851177,仓鼠Q,仓鼠Q,unknown,0,,1,0,1594817759,1660310433,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1828517778,川平伊湖,川平伊湖,unknown,0,,3,0,1623667878,1666515396,0,False,True,False,0,member,
924411105,Canvas | α,,1538730368,1234,2000,,924411105,1481957588,?,?,unknown,0,,1,0,1660884268,1723902829,0,False,True,False,0,member,
